0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 6.453734693607065045e-03 1.319885954936540068e-02 2.007205615362287962e-02 2.595042602779289512e-02 2.857138896213144014e-02 2.595042602779289165e-02 2.007205615362287615e-02 1.319885954936539547e-02 6.453734693607064178e-03 0.000000000000000000e+00
0.000000000000000000e+00 1.319885954936540068e-02 2.744395629326185082e-02 4.288406928963979514e-02 5.735621422961641180e-02 6.476599415893107003e-02 5.735621422961640486e-02 4.288406928963978820e-02 2.744395629326184388e-02 1.319885954936539721e-02 0.000000000000000000e+00
0.000000000000000000e+00 2.007205615362288309e-02 4.288406928963979514e-02 7.026980654895384482e-02 1.004401572133944154e-01 1.208266498782891718e-01 1.004401572133944154e-01 7.026980654895384482e-02 4.288406928963979514e-02 2.007205615362287962e-02 0.000000000000000000e+00
0.000000000000000000e+00 2.595042602779289512e-02 5.735621422961641180e-02 1.004401572133944154e-01 1.606312489109842367e-01 2.258026827819406002e-01 1.606312489109842367e-01 1.004401572133944154e-01 5.735621422961640486e-02 2.595042602779289512e-02 0.000000000000000000e+00
0.000000000000000000e+00 2.857138896213144014e-02 6.476599415893108391e-02 1.208266498782891718e-01 2.258026827819406002e-01 4.724803127583391271e-01 2.258026827819406002e-01 1.208266498782891718e-01 6.476599415893107003e-02 2.857138896213144014e-02 0.000000000000000000e+00
0.000000000000000000e+00 2.595042602779289165e-02 5.735621422961640486e-02 1.004401572133944015e-01 1.606312489109842367e-01 2.258026827819406002e-01 1.606312489109842367e-01 1.004401572133944154e-01 5.735621422961640486e-02 2.595042602779289512e-02 0.000000000000000000e+00
0.000000000000000000e+00 2.007205615362287615e-02 4.288406928963978820e-02 7.026980654895383094e-02 1.004401572133944015e-01 1.208266498782891718e-01 1.004401572133944015e-01 7.026980654895384482e-02 4.288406928963979514e-02 2.007205615362287962e-02 0.000000000000000000e+00
0.000000000000000000e+00 1.319885954936539721e-02 2.744395629326185082e-02 4.288406928963979514e-02 5.735621422961640486e-02 6.476599415893107003e-02 5.735621422961640486e-02 4.288406928963978820e-02 2.744395629326184388e-02 1.319885954936539721e-02 0.000000000000000000e+00
0.000000000000000000e+00 6.453734693607065045e-03 1.319885954936540068e-02 2.007205615362287962e-02 2.595042602779289165e-02 2.857138896213144014e-02 2.595042602779289165e-02 2.007205615362287615e-02 1.319885954936539547e-02 6.453734693607064178e-03 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
