0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.149430939914042760e-03 2.381290303908835913e-03 3.695910008120150119e-03 4.894741307169435049e-03 5.478074190227596139e-03 4.894741315845691811e-03 3.695910022899668874e-03 2.381290320049565291e-03 1.149430951261495469e-03 0.000000000000000000e+00
0.000000000000000000e+00 2.381290303908835046e-03 5.046490551621278867e-03 8.142391707490863328e-03 1.135872916646891474e-02 1.328947993004036404e-02 1.135872918216441346e-02 8.142391734227266351e-03 5.046490580820119261e-03 2.381290324436588154e-03 0.000000000000000000e+00
0.000000000000000000e+00 3.695910008120154456e-03 8.142391707490856390e-03 1.410663942189777781e-02 2.190439372944487720e-02 2.882388874685368196e-02 2.190439374999054653e-02 1.410663945689618129e-02 8.142391745712646706e-03 3.695910034991322073e-03 0.000000000000000000e+00
0.000000000000000000e+00 4.894741307169428977e-03 1.135872916646892168e-02 2.190439372944487720e-02 4.117270822634145483e-02 7.203627765869803634e-02 4.117270824931221901e-02 2.190439376857428178e-02 1.135872920920217438e-02 4.894741337212317293e-03 0.000000000000000000e+00
0.000000000000000000e+00 5.478074190227598741e-03 1.328947993004036751e-02 2.882388874685368890e-02 7.203627765869805022e-02 2.387029443253647076e-01 7.203627768166881440e-02 2.882388878598309001e-02 1.328947997277361848e-02 5.478074220270480119e-03 0.000000000000000000e+00
0.000000000000000000e+00 4.894741315845687474e-03 1.135872918216441693e-02 2.190439374999055347e-02 4.117270824931223983e-02 7.203627768166882828e-02 4.117270827008946005e-02 2.190439378538342613e-02 1.135872922081700674e-02 4.894741343019734341e-03 0.000000000000000000e+00
0.000000000000000000e+00 3.695910022899670608e-03 8.142391734227266351e-03 1.410663945689618823e-02 2.190439376857429218e-02 2.882388878598308654e-02 2.190439378538343307e-02 1.410663948552962586e-02 8.142391765497867043e-03 3.695910044883932676e-03 0.000000000000000000e+00
0.000000000000000000e+00 2.381290320049565291e-03 5.046490580820121863e-03 8.142391745712646706e-03 1.135872920920217265e-02 1.328947997277362195e-02 1.135872922081700501e-02 8.142391765497868777e-03 5.046490602427574669e-03 2.381290335240316726e-03 0.000000000000000000e+00
0.000000000000000000e+00 1.149430951261495035e-03 2.381290324436589889e-03 3.695910034991322507e-03 4.894741337212317293e-03 5.478074220270478384e-03 4.894741343019734341e-03 3.695910044883933543e-03 2.381290335240317160e-03 1.149430958856871403e-03 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
