0.000000000000000000e+00 9.190577858762688455e-06 1.840472320820627842e-05 2.766472497418362295e-05 3.699029903905941443e-05 4.639726488750477639e-05 5.589618657639573956e-05 6.549098039838955861e-05 7.517750440854440808e-05 8.494216071662817136e-05 9.476056063309861431e-05 1.045963236009593691e-04 1.144001030212616493e-04 1.241089519482764438e-04 1.336461573572031555e-04 1.429216775310253253e-04 1.518333101165892361e-04 1.602686921856225446e-04 1.681081868542543564e-04 1.752286407983207745e-04 1.815079086675921473e-04 1.868299397026946011e-04 1.910901241973213065e-04 1.942005171122791350e-04 1.960945132088243246e-04 1.967305542313162723e-04 1.960945132088243788e-04 1.942005171122791350e-04 1.910901241973213065e-04 1.868299397026947637e-04 1.815079086675922015e-04 1.752286407983209100e-04 1.681081868542544920e-04 1.602686921856226259e-04 1.518333101165892903e-04 1.429216775310253795e-04 1.336461573572032368e-04 1.241089519482765522e-04 1.144001030212617577e-04 1.045963236009594098e-04 9.476056063309866852e-05 8.494216071662825268e-05 7.517750440854446229e-05 6.549098039838961282e-05 5.589618657639580055e-05 4.639726488750480350e-05 3.699029903905943475e-05 2.766472497418363989e-05 1.840472320820628858e-05 9.190577858762696926e-06 0.000000000000000000e+00
9.190577858762688455e-06 1.303191381444065453e-05 2.064387029499666795e-05 2.926429625372096329e-05 3.827255327304727241e-05 4.750625002825619180e-05 5.691060405155809709e-05 6.646082180423788473e-05 7.613858305902336651e-05 8.592269797181042946e-05 9.578441708467905311e-05 1.056846120686299101e-04 1.155719200969413811e-04 1.253815713112685685e-04 1.350348613163615443e-04 1.444393329677842351e-04 1.534897690737310847e-04 1.620700947006131537e-04 1.700562511124070991e-04 1.773200366163940427e-04 1.837338163620774907e-04 1.891758930322348349e-04 1.935362171390692153e-04 1.967220196890169959e-04 1.986628921446036112e-04 1.993148385906522916e-04 1.986628921446036112e-04 1.967220196890169959e-04 1.935362171390691882e-04 1.891758930322348349e-04 1.837338163620774907e-04 1.773200366163940969e-04 1.700562511124071262e-04 1.620700947006131808e-04 1.534897690737311389e-04 1.444393329677843435e-04 1.350348613163616257e-04 1.253815713112686769e-04 1.155719200969415031e-04 1.056846120686299914e-04 9.578441708467910732e-05 8.592269797181047012e-05 7.613858305902344783e-05 6.646082180423793894e-05 5.691060405155814452e-05 4.750625002825623923e-05 3.827255327304730629e-05 2.926429625372099379e-05 2.064387029499669166e-05 1.303191381444066639e-05 9.190577858762696926e-06
1.840472320820627842e-05 2.064387029499666795e-05 2.620450786640999015e-05 3.352711693867159529e-05 4.174845515077609849e-05 5.048988754765868994e-05 5.957998702635675141e-05 6.893175688284174205e-05 7.849209398113925673e-05 8.821928358985930865e-05 9.807178766026786382e-05 1.080020025286628128e-04 1.179524815667419259e-04 1.278536068189470710e-04 1.376223215076721068e-04 1.471618177697170242e-04 1.563622012738098796e-04 1.651021978245896960e-04 1.732519549725843803e-04 1.806769348621873673e-04 1.872428017164591508e-04 1.928210884250868625e-04 1.972952990913350599e-04 2.005669902277514168e-04 2.025612999286501405e-04 2.032313853565765704e-04 2.025612999286501405e-04 2.005669902277514168e-04 1.972952990913350599e-04 1.928210884250868625e-04 1.872428017164592322e-04 1.806769348621874215e-04 1.732519549725843803e-04 1.651021978245897231e-04 1.563622012738099067e-04 1.471618177697170513e-04 1.376223215076721068e-04 1.278536068189471252e-04 1.179524815667419937e-04 1.080020025286628941e-04 9.807178766026797224e-05 8.821928358985936286e-05 7.849209398113933805e-05 6.893175688284180981e-05 5.957998702635679207e-05 5.048988754765874415e-05 4.174845515077613915e-05 3.352711693867162240e-05 2.620450786641001726e-05 2.064387029499669166e-05 1.840472320820628858e-05
2.766472497418362295e-05 2.926429625372096329e-05 3.352711693867158852e-05 3.967072768177017176e-05 4.701748656585683344e-05 5.514919667124931052e-05 6.382752287898068395e-05 7.291372398071049009e-05 8.231961784768189331e-05 9.198025889790598596e-05 1.018384871882248039e-04 1.118357417752449494e-04 1.219063114680869801e-04 1.319736605195600458e-04 1.419482110459584093e-04 1.517263463724409056e-04 1.611905942155946912e-04 1.702110356491800332e-04 1.786479986953525034e-04 1.863560493915719847e-04 1.931891962585837624e-04 1.990070881140713920e-04 2.036818280624018678e-04 2.071048772580035729e-04 2.091934153186688478e-04 2.098954964607596370e-04 2.091934153186688478e-04 2.071048772580036271e-04 2.036818280624019763e-04 1.990070881140715005e-04 1.931891962585838166e-04 1.863560493915720118e-04 1.786479986953525576e-04 1.702110356491801687e-04 1.611905942155947725e-04 1.517263463724409869e-04 1.419482110459583822e-04 1.319736605195600458e-04 1.219063114680870615e-04 1.118357417752450036e-04 1.018384871882248581e-04 9.198025889790609438e-05 8.231961784768197462e-05 7.291372398071062561e-05 6.382752287898075172e-05 5.514919667124937151e-05 4.701748656585686732e-05 3.967072768177020564e-05 3.352711693867162240e-05 2.926429625372099040e-05 2.766472497418364328e-05
3.699029903905940765e-05 3.827255327304726563e-05 4.174845515077609849e-05 4.701748656585684022e-05 5.360873050219828155e-05 6.116032428399983056e-05 6.942635739997309692e-05 7.824456163358702737e-05 8.750400919323530580e-05 9.712166894362166732e-05 1.070267359425406610e-04 1.171502241192952132e-04 1.274179294770270868e-04 1.377456277651876960e-04 1.480359147944354081e-04 1.581764431176888345e-04 1.680395157717581021e-04 1.774831066784190092e-04 1.863534088609521166e-04 1.944889723641225277e-04 2.017263876382991718e-04 2.079073039604864331e-04 2.128863659982003825e-04 2.165394390467824317e-04 2.187713255748021540e-04 2.195221075321348789e-04 2.187713255748021540e-04 2.165394390467824317e-04 2.128863659982004638e-04 2.079073039604864602e-04 2.017263876382990363e-04 1.944889723641225277e-04 1.863534088609521979e-04 1.774831066784191989e-04 1.680395157717581834e-04 1.581764431176890784e-04 1.480359147944355436e-04 1.377456277651876689e-04 1.274179294770270596e-04 1.171502241192952403e-04 1.070267359425406474e-04 9.712166894362173509e-05 8.750400919323531935e-05 7.824456163358713579e-05 6.942635739997320534e-05 6.116032428399991187e-05 5.360873050219832221e-05 4.701748656585686732e-05 4.174845515077614592e-05 3.827255327304730629e-05 3.699029903905944831e-05
4.639726488750477639e-05 4.750625002825619857e-05 5.048988754765868994e-05 5.514919667124935118e-05 6.116032428399984411e-05 6.823635308257085968e-05 7.615562238444783106e-05 8.475606518485387928e-05 9.391859399422371223e-05 1.035505466474249405e-04 1.135723219501605851e-04 1.239072654217724290e-04 1.344741270826059270e-04 1.451814720194647519e-04 1.559236668816363705e-04 1.665782998047968906e-04 1.770050700180737671e-04 1.870462983805762803e-04 1.965292555834132133e-04 2.052704726355776663e-04 2.130820781804453436e-04 2.197799972749167792e-04 2.251935605632854570e-04 2.291757540440069764e-04 2.316130593544058099e-04 2.324336856305045623e-04 2.316130593544058099e-04 2.291757540440069222e-04 2.251935605632854570e-04 2.197799972749167792e-04 2.130820781804454249e-04 2.052704726355777747e-04 1.965292555834132133e-04 1.870462983805762261e-04 1.770050700180739298e-04 1.665782998047969448e-04 1.559236668816365602e-04 1.451814720194649958e-04 1.344741270826059541e-04 1.239072654217724561e-04 1.135723219501606529e-04 1.035505466474249947e-04 9.391859399422375289e-05 8.475606518485390639e-05 7.615562238444791238e-05 6.823635308257094099e-05 6.116032428399993898e-05 5.514919667124938506e-05 5.048988754765874415e-05 4.750625002825623923e-05 4.639726488750480350e-05
5.589618657639578022e-05 5.691060405155809709e-05 5.957998702635675141e-05 6.382752287898071106e-05 6.942635739997309692e-05 7.615562238444780396e-05 8.382828500192182695e-05 9.229629694363542349e-05 1.014439117714018934e-04 1.111771909270406261e-04 1.214135566400878757e-04 1.320726887073751246e-04 1.430689597532687951e-04 1.543052865575396946e-04 1.656682908114154491e-04 1.770247909432858468e-04 1.882197940264800052e-04 1.990762793382644228e-04 2.093971341621653735e-04 2.189695876660831513e-04 2.275723601097740271e-04 2.349854781859911303e-04 2.410023043776342972e-04 2.454428332245056263e-04 2.481668255153358536e-04 2.490850380255609084e-04 2.481668255153356368e-04 2.454428332245057348e-04 2.410023043776341617e-04 2.349854781859910219e-04 2.275723601097742169e-04 2.189695876660833682e-04 2.093971341621653193e-04 1.990762793382642060e-04 1.882197940264801136e-04 1.770247909432859552e-04 1.656682908114155846e-04 1.543052865575398843e-04 1.430689597532689577e-04 1.320726887073752601e-04 1.214135566400879705e-04 1.111771909270406938e-04 1.014439117714020018e-04 9.229629694363547770e-05 8.382828500192190827e-05 7.615562238444788527e-05 6.942635739997320534e-05 6.382752287898077882e-05 5.957998702635679885e-05 5.691060405155815130e-05 5.589618657639583443e-05
6.549098039838958571e-05 6.646082180423788473e-05 6.893175688284174205e-05 7.291372398071053074e-05 7.824456163358702737e-05 8.475606518485386573e-05 9.229629694363542349e-05 1.007377224253837235e-04 1.099756461632661126e-04 1.199218358523811438e-04 1.304965234941230965e-04 1.416203587159910095e-04 1.532069355862025826e-04 1.651561040432343846e-04 1.773481867311148881e-04 1.896392931064108786e-04 2.018580628389298783e-04 2.138043244063561903e-04 2.252502750577864161e-04 2.359448231672158717e-04 2.456216207514169692e-04 2.540109916505595622e-04 2.608553937040183294e-04 2.659272749017382582e-04 2.690473372706165059e-04 2.701005757545193705e-04 2.690473372706165059e-04 2.659272749017383666e-04 2.608553937040184378e-04 2.540109916505594537e-04 2.456216207514169149e-04 2.359448231672157904e-04 2.252502750577864703e-04 2.138043244063561089e-04 2.018580628389296072e-04 1.896392931064108244e-04 1.773481867311148610e-04 1.651561040432344659e-04 1.532069355862028266e-04 1.416203587159911180e-04 1.304965234941230965e-04 1.199218358523811438e-04 1.099756461632661939e-04 1.007377224253838319e-04 9.229629694363547770e-05 8.475606518485391994e-05 7.824456163358713579e-05 7.291372398071061206e-05 6.893175688284182336e-05 6.646082180423796605e-05 6.549098039838961282e-05
7.517750440854444874e-05 7.613858305902338006e-05 7.849209398113924318e-05 8.231961784768189331e-05 8.750400919323527869e-05 9.391859399422369868e-05 1.014439117714018663e-04 1.099756461632661126e-04 1.194252383256542716e-04 1.297158965794440431e-04 1.407762572817973295e-04 1.525330874123981457e-04 1.649037497007906138e-04 1.777887944631936226e-04 1.910649391243081439e-04 2.045787625559506405e-04 2.181416127680339703e-04 2.315264516081391689e-04 2.444675849470661559e-04 2.566643752123865321e-04 2.677899999065426495e-04 2.775059750325597303e-04 2.854823914168264022e-04 2.914225896902138710e-04 2.950895003199366915e-04 2.963295457660268962e-04 2.950895003199366915e-04 2.914225896902137626e-04 2.854823914168264564e-04 2.775059750325597303e-04 2.677899999065427037e-04 2.566643752123865321e-04 2.444675849470662101e-04 2.315264516081392502e-04 2.181416127680339432e-04 2.045787625559504779e-04 1.910649391243081981e-04 1.777887944631934599e-04 1.649037497007906951e-04 1.525330874123983084e-04 1.407762572817974108e-04 1.297158965794439618e-04 1.194252383256542445e-04 1.099756461632662346e-04 1.014439117714019883e-04 9.391859399422372578e-05 8.750400919323536001e-05 8.231961784768201528e-05 7.849209398113936515e-05 7.613858305902348848e-05 7.517750440854451650e-05
8.494216071662822557e-05 8.592269797181044302e-05 8.821928358985928155e-05 9.198025889790595886e-05 9.712166894362165377e-05 1.035505466474249405e-04 1.111771909270406261e-04 1.199218358523811438e-04 1.297158965794440431e-04 1.404991707334980701e-04 1.522144406948155906e-04 1.648005210910501324e-04 1.781843757429288095e-04 1.922726691897280770e-04 2.069430482156476073e-04 2.220355481013360302e-04 2.373447579261030193e-04 2.526137288551895291e-04 2.675310190123583623e-04 2.817326462739174441e-04 2.948109038276682035e-04 3.063317430439689289e-04 3.158614622717135470e-04 3.230015645435960138e-04 3.274279876585899302e-04 3.289281769109250698e-04 3.274279876585899302e-04 3.230015645435959054e-04 3.158614622717133302e-04 3.063317430439688746e-04 2.948109038276682577e-04 2.817326462739176067e-04 2.675310190123584707e-04 2.526137288551895833e-04 2.373447579261032090e-04 2.220355481013362741e-04 2.069430482156477428e-04 1.922726691897282125e-04 1.781843757429289179e-04 1.648005210910501595e-04 1.522144406948158074e-04 1.404991707334981514e-04 1.297158965794440702e-04 1.199218358523812522e-04 1.111771909270407752e-04 1.035505466474250218e-04 9.712166894362170798e-05 9.198025889790606728e-05 8.821928358985938997e-05 8.592269797181056499e-05 8.494216071662833399e-05
9.476056063309868207e-05 9.578441708467906666e-05 9.807178766026782317e-05 1.018384871882247632e-04 1.070267359425406610e-04 1.135723219501606258e-04 1.214135566400878757e-04 1.304965234941231236e-04 1.407762572817974108e-04 1.522144406948155906e-04 1.647744424921866822e-04 1.784143633467750339e-04 1.930785032052754731e-04 2.086874871393766507e-04 2.251272573628515582e-04 2.422372835965434031e-04 2.597986774908988259e-04 2.775234256259653592e-04 2.950466605254653584e-04 3.119246819929855129e-04 3.276421076574598289e-04 3.416316689831663984e-04 3.533091848051684572e-04 3.621235178515627403e-04 3.676166620078858186e-04 3.694834834127881922e-04 3.676166620078862523e-04 3.621235178515631739e-04 3.533091848051684572e-04 3.416316689831665611e-04 3.276421076574598831e-04 3.119246819929854045e-04 2.950466605254657921e-04 2.775234256259658471e-04 2.597986774908987717e-04 2.422372835965437283e-04 2.251272573628516937e-04 2.086874871393765965e-04 1.930785032052755273e-04 1.784143633467751965e-04 1.647744424921866280e-04 1.522144406948157261e-04 1.407762572817973837e-04 1.304965234941232591e-04 1.214135566400880654e-04 1.135723219501607071e-04 1.070267359425407423e-04 1.018384871882248581e-04 9.807178766026793159e-05 9.578441708467917508e-05 9.476056063309879049e-05
