0.000000000000000000e+00 1.108216765468967050e-03 2.239335400017611333e-03 3.320624251521860949e-03 4.110118130639607917e-03 4.311408514970209785e-03 4.110118130639607917e-03 3.320624251521860082e-03 2.239335400017611333e-03 1.108216765468967267e-03 0.000000000000000000e+00
1.108216765468967267e-03 1.683826565766490110e-03 2.826288374575487965e-03 4.260750556027008071e-03 5.748844258138581173e-03 6.644740047202869759e-03 5.748844258138581173e-03 4.260750556027008071e-03 2.826288374575487532e-03 1.683826565766489460e-03 1.108216765468967050e-03
2.239335400017612200e-03 2.826288374575487965e-03 4.073713929631198917e-03 6.087438833978257684e-03 8.885673822289649748e-03 1.167290734046210268e-02 8.885673822289649748e-03 6.087438833978255949e-03 4.073713929631197182e-03 2.826288374575487098e-03 2.239335400017610465e-03
3.320624251521860082e-03 4.260750556027008938e-03 6.087438833978257684e-03 9.731205000611892197e-03 1.662431036379357144e-02 2.937339890242261081e-02 1.662431036379357491e-02 9.731205000611892197e-03 6.087438833978255949e-03 4.260750556027007203e-03 3.320624251521857480e-03
4.110118130639607917e-03 5.748844258138581173e-03 8.885673822289649748e-03 1.662431036379357144e-02 3.544859509798940073e-02 1.049395278019534250e-01 3.544859509798940073e-02 1.662431036379357491e-02 8.885673822289649748e-03 5.748844258138579438e-03 4.110118130639604447e-03
4.311408514970209785e-03 6.644740047202869759e-03 1.167290734046210268e-02 2.937339890242261081e-02 1.049395278019534250e-01 0.000000000000000000e+00 1.049395278019534250e-01 2.937339890242261081e-02 1.167290734046210095e-02 6.644740047202868025e-03 4.311408514970209785e-03
4.110118130639607917e-03 5.748844258138581173e-03 8.885673822289649748e-03 1.662431036379357144e-02 3.544859509798940073e-02 1.049395278019534250e-01 3.544859509798940073e-02 1.662431036379357491e-02 8.885673822289649748e-03 5.748844258138579438e-03 4.110118130639604447e-03
3.320624251521860082e-03 4.260750556027008938e-03 6.087438833978257684e-03 9.731205000611892197e-03 1.662431036379357144e-02 2.937339890242261081e-02 1.662431036379357491e-02 9.731205000611892197e-03 6.087438833978255949e-03 4.260750556027007203e-03 3.320624251521857480e-03
2.239335400017612200e-03 2.826288374575487965e-03 4.073713929631198917e-03 6.087438833978257684e-03 8.885673822289649748e-03 1.167290734046210268e-02 8.885673822289649748e-03 6.087438833978255949e-03 4.073713929631197182e-03 2.826288374575487098e-03 2.239335400017610465e-03
1.108216765468967267e-03 1.683826565766490110e-03 2.826288374575487965e-03 4.260750556027008071e-03 5.748844258138581173e-03 6.644740047202869759e-03 5.748844258138581173e-03 4.260750556027008071e-03 2.826288374575487532e-03 1.683826565766489460e-03 1.108216765468967050e-03
0.000000000000000000e+00 1.108216765468967050e-03 2.239335400017611333e-03 3.320624251521860949e-03 4.110118130639607917e-03 4.311408514970209785e-03 4.110118130639607917e-03 3.320624251521860082e-03 2.239335400017611333e-03 1.108216765468967267e-03 0.000000000000000000e+00
