0.000000000000000000e+00 6.308039612531429752e-03 1.267574095209987595e-02 1.870207766242586167e-02 2.322274494077758433e-02 2.475978084479734526e-02 2.322274494077758086e-02 1.870207766242585820e-02 1.267574095209986901e-02 6.308039612531429752e-03 0.000000000000000000e+00
6.308039612531429752e-03 8.508827252772256308e-03 1.376061995033437194e-02 2.025301667268358807e-02 2.659388319224587419e-02 3.013391866255459364e-02 2.727734217167100683e-02 2.131397891246615203e-02 1.487345816180437631e-02 9.369322948576667975e-03 6.308039612531430619e-03
1.267574095209987595e-02 1.376061995033437194e-02 1.763988128312806575e-02 2.438411536553306697e-02 3.336545825614425226e-02 4.151382916588905458e-02 3.620009878759991584e-02 2.840498125623824519e-02 2.125636945544120970e-02 1.592387955940105862e-02 1.267574095209987248e-02
1.870207766242586861e-02 2.025301667268358460e-02 2.438411536553306003e-02 3.303227151272083301e-02 4.818254861208675494e-02 7.316468143380444600e-02 5.507644604434888680e-02 4.141400273308734614e-02 3.083486907410766184e-02 2.363256855634346051e-02 1.870207766242586167e-02
2.322274494077758433e-02 2.659388319224587419e-02 3.336545825614423838e-02 4.818254861208675494e-02 7.535361657551163661e-02 1.655906850140677344e-01 8.963556265626637654e-02 6.144676000638710917e-02 4.224373247030017986e-02 3.091438935147464845e-02 2.322274494077758780e-02
2.475978084479733832e-02 3.013391866255460058e-02 4.151382916588905458e-02 7.316468143380444600e-02 1.655906850140677344e-01 1.714424843719779962e-02 1.867006192309327295e-01 8.862645584427258916e-02 5.126730393720383555e-02 3.480183574787966416e-02 2.475978084479734526e-02
2.322274494077758086e-02 2.727734217167100683e-02 3.620009878759990890e-02 5.507644604434889374e-02 8.963556265626639041e-02 1.867006192309326740e-01 1.019357672968702888e-01 6.698926207536924637e-02 4.451658433226635125e-02 3.150425751675753339e-02 2.322274494077758780e-02
1.870207766242585820e-02 2.131397891246614856e-02 2.840498125623823825e-02 4.141400273308732533e-02 6.144676000638710223e-02 8.862645584427256140e-02 6.698926207536921862e-02 4.836432862619124973e-02 3.410347531887301942e-02 2.454789826659965410e-02 1.870207766242586167e-02
1.267574095209986901e-02 1.487345816180437978e-02 2.125636945544120623e-02 3.083486907410765143e-02 4.224373247030015904e-02 5.126730393720382861e-02 4.451658433226633738e-02 3.410347531887301942e-02 2.434134493345788824e-02 1.689482277195342164e-02 1.267574095209987248e-02
6.308039612531429752e-03 9.369322948576669710e-03 1.592387955940106556e-02 2.363256855634345358e-02 3.091438935147464151e-02 3.480183574787966416e-02 3.150425751675752645e-02 2.454789826659964716e-02 1.689482277195342164e-02 1.015717892979792550e-02 6.308039612531430619e-03
0.000000000000000000e+00 6.308039612531431486e-03 1.267574095209987595e-02 1.870207766242586167e-02 2.322274494077758086e-02 2.475978084479734526e-02 2.322274494077758086e-02 1.870207766242585820e-02 1.267574095209986901e-02 6.308039612531429752e-03 0.000000000000000000e+00
